po_id,po_date,supplier_id,material_id,quantity_ordered,unit,unit_price_quoted,delivery_promised_date,payment_terms_days
PO-2021-0286,2021-05-08,VS09,Hex Bars,11.16,MT,69378.72,2021-05-21,30
PO-2021-0287,2023-09-07,VS34,MS Rods,16.37,MT,57988.68,2023-09-18,21
PO-2021-0288,2022-12-03,VS23,CR Sheets,30.89,MT,59419.81,2022-12-09,45
PO-2021-0289,2022-07-26,VS20,HR Coils,47.13,MT,118669.52,2022-08-10,21
PO-2021-0290,2022-08-15,VS14,Structural Steel,16.53,MT,71160.24,2022-08-30,30
PO-2021-0291,2022-07-15,VS19,ERW Pipes,29.1,MT,89168.89,2022-07-24,30
PO-2021-0292,2022-12-08,VS10,SS Sheets,3.06,MT,116648.53,2022-12-12,30
PO-2021-0293,2022-12-11,VS29,CR Sheets,37.62,MT,61049.01,2022-12-22,30
PO-2021-0294,2022-07-10,VS18,Square/Rect Tubes,6.35,MT,100566.82,2022-07-16,30
PO-2021-0295,2022-05-12,VS04,Hex Bars,12.06,MT,62462.74,2022-05-16,21
PO-2021-0296,2023-04-27,VS22,Structural Steel,5.93,MT,102807.45,2023-04-30,21
PO-2021-0297,2021-11-20,VS27,Structural Steel,24.39,MT,59959.2,2021-11-27,21
PO-2021-0298,2022-10-20,VS19,GI Pipes,45.49,MT,53777.94,2022-11-01,30
PO-2021-0299,2022-04-21,VS03,MS Sheets,21.48,MT,112133.18,2022-04-24,21
PO-2021-0300,2023-03-25,VS32,MS Sheets,46.89,MT,117159.85,2023-04-01,45
PO-2021-0301,2021-03-18,VS01,SS Sheets,28.83,MT,53047.55,2021-03-26,15
PO-2021-0302,2022-08-06,VS30,Spring Steel,26.69,MT,111694.5,2022-08-11,45
PO-2021-0303,2023-10-30,VS30,CR Sheets,10.45,MT,53448.51,2023-11-04,45
PO-2021-0304,2023-07-29,VS17,MS Sheets,1.69,MT,70283.41,2023-08-05,45
PO-2021-0305,2022-01-31,VS12,MS Rods,41.52,MT,86991.89,2022-02-04,15
PO-2021-0306,2023-04-01,VS07,MS Sheets,49.1,MT,80809.06,2023-04-07,15
PO-2021-0307,2021-01-14,VS17,MS Rods,12.54,MT,101531.75,2021-01-22,45
PO-2021-0308,2022-09-11,VS01,CR Sheets,33.03,MT,96957.64,2022-09-14,15
PO-2021-0309,2021-08-31,VS30,SS Sheets,8.83,MT,96455.52,2021-09-14,45
PO-2021-0310,2022-09-29,VS08,SS Sheets,19.01,MT,61563.69,2022-10-04,21
PO-2021-0311,2023-09-07,VS10,Fasteners & Fittings,37.64,MT,90430.42,2023-09-16,30
PO-2021-0312,2023-08-23,VS14,HR Coils,34.34,MT,89686.08,2023-09-07,30
PO-2021-0313,2021-06-17,VS34,Fasteners & Fittings,26.88,MT,72133.87,2021-06-29,21
PO-2021-0314,2021-08-18,VS04,Spring Steel,45.24,MT,60161.76,2021-08-29,21
PO-2021-0315,2021-11-03,VS11,MS Flats,42.87,MT,78138.04,2021-11-16,30
PO-2021-0316,2022-02-25,VS32,SS Pipes,45.05,MT,78411.2,2022-02-28,45
PO-2021-0317,2023-07-18,VS09,Hex Bars,21.36,MT,87293.34,2023-07-29,30
PO-2021-0318,2023-08-05,VS20,MS Pipes,20.4,MT,106233.99,2023-08-19,21
PO-2021-0319,2022-03-23,VS05,GI Pipes,21.76,MT,97528.87,2022-04-03,15
PO-2021-0320,2021-05-04,VS05,Structural Steel,2.56,MT,75665.02,2021-05-19,15
PO-2021-0321,2021-10-05,VS27,Angles & Channels,49.65,MT,73685.97,2021-10-14,21
PO-2021-0322,2023-02-09,VS06,Spring Steel,7.52,MT,109521.49,2023-02-13,30
PO-2021-0323,2022-01-01,VS26,Hex Bars,7.24,MT,118404.33,2022-01-04,21
PO-2021-0324,2021-02-16,VS20,Fasteners & Fittings,34.0,MT,85833.4,2021-02-27,21
PO-2021-0325,2023-02-16,VS15,HR Coils,23.57,MT,56634.1,2023-02-22,45
PO-2021-0326,2021-08-20,VS03,GI Wire,31.13,MT,119826.56,2021-08-23,21
PO-2021-0327,2022-05-08,VS14,SS Pipes,5.94,MT,47518.22,2022-05-20,30
PO-2021-0328,2021-04-10,VS16,GI Pipes,20.71,MT,62575.45,2021-04-16,15
PO-2021-0329,2021-04-26,VS09,Hex Bars,49.68,MT,62562.11,2021-05-10,30
PO-2021-0330,2022-10-16,VS21,HR Coils,15.79,MT,55744.53,2022-10-29,15
PO-2021-0331,2023-12-04,VS15,GI Wire,15.72,MT,49571.82,2023-12-16,45
PO-2021-0332,2021-12-25,VS28,Spring Steel,25.29,MT,117921.77,2022-01-07,15
PO-2021-0333,2023-02-20,VS34,MS Flats,35.12,MT,75619.44,2023-02-27,21
PO-2021-0334,2023-02-10,VS12,Spring Steel,24.2,MT,113048.59,2023-02-17,15
PO-2021-0335,2021-10-23,VS30,GI Pipes,28.56,MT,117583.96,2021-11-03,45
PO-2021-0336,2023-12-22,VS09,MS Rods,12.9,MT,60250.25,2024-01-04,30
PO-2021-0337,2021-06-11,VS29,Angles & Channels,5.53,MT,99343.85,2021-06-17,30
PO-2021-0338,2021-04-16,VS18,MS Rods,34.01,MT,90219.15,2021-04-20,30
PO-2021-0339,2022-01-21,VS14,Structural Steel,11.24,MT,113027.46,2022-01-28,30
PO-2021-0340,2021-02-01,VS14,GI Sheets,48.14,MT,53798.71,2021-02-16,30
PO-2021-0341,2023-09-08,VS16,GI Sheets,20.43,MT,62949.82,2023-09-16,15
PO-2021-0342,2022-08-03,VS25,Fasteners & Fittings,27.15,MT,71944.47,2022-08-10,30
PO-2021-0343,2023-01-07,VS33,Structural Steel,23.83,MT,105211.25,2023-01-21,45
PO-2021-0344,2023-08-20,VS21,GI Sheets,19.16,MT,76044.76,2023-09-01,15
PO-2021-0345,2022-03-30,VS10,MS Pipes,13.78,MT,115106.87,2022-04-11,30
PO-2021-0346,2023-05-06,VS19,Square/Rect Tubes,10.61,MT,64741.45,2023-05-18,30
PO-2021-0347,2022-05-19,VS32,Spring Steel,33.08,MT,96363.5,2022-05-26,45
PO-2021-0348,2023-09-28,VS32,Fasteners & Fittings,9.24,MT,104623.16,2023-10-03,45
PO-2021-0349,2021-10-14,VS32,MS Sheets,45.93,MT,85660.26,2021-10-27,45
PO-2021-0350,2021-05-01,VS34,GI Pipes,42.11,MT,50574.78,2021-05-14,21
PO-2021-0351,2021-04-10,VS01,GI Wire,7.74,MT,92302.62,2021-04-14,15
PO-2021-0352,2021-11-06,VS01,GI Sheets,25.78,MT,72990.05,2021-11-18,15
PO-2021-0353,2023-09-17,VS32,MS Pipes,1.32,MT,86373.27,2023-09-20,45
PO-2021-0354,2021-02-04,VS34,CR Sheets,27.25,MT,66501.64,2021-02-15,21
PO-2021-0355,2023-06-01,VS12,ERW Pipes,45.98,MT,87702.06,2023-06-07,15
PO-2021-0356,2022-01-29,VS34,CR Sheets,40.95,MT,65049.36,2022-02-07,21
PO-2021-0357,2021-06-11,VS24,MS Rods,23.49,MT,63240.59,2021-06-25,45
PO-2021-0358,2022-04-08,VS20,SS Pipes,33.03,MT,109366.44,2022-04-23,21
PO-2021-0359,2021-03-06,VS06,MS Rods,19.58,MT,86452.61,2021-03-09,30
PO-2021-0360,2021-01-20,VS11,SS Pipes,25.49,MT,77543.22,2021-02-04,30
PO-2021-0361,2022-11-10,VS07,Hex Bars,46.04,MT,62232.49,2022-11-24,15
PO-2021-0362,2023-09-01,VS18,GI Pipes,46.28,MT,96332.16,2023-09-08,30
PO-2021-0363,2021-03-09,VS12,MS Flats,1.77,MT,62958.33,2021-03-14,15
PO-2021-0364,2023-03-27,VS05,SS Sheets,8.96,MT,63035.41,2023-04-05,15
PO-2021-0365,2022-11-11,VS25,Square/Rect Tubes,39.73,MT,96698.29,2022-11-15,30
PO-2021-0366,2023-10-23,VS23,GI Pipes,5.79,MT,62410.8,2023-10-27,45
PO-2021-0367,2022-11-29,VS26,MS Flats,2.45,MT,65499.53,2022-12-09,21
PO-2021-0368,2023-10-02,VS15,Angles & Channels,28.1,MT,73157.02,2023-10-07,45
PO-2021-0369,2023-02-18,VS06,SS Sheets,40.1,MT,98483.14,2023-02-22,30
PO-2021-0370,2022-07-03,VS10,MS Rods,35.87,MT,92542.57,2022-07-17,30
PO-2021-0371,2023-03-09,VS21,Angles & Channels,6.22,MT,45389.64,2023-03-16,15
PO-2021-0372,2023-06-30,VS24,CR Sheets,6.01,MT,51547.29,2023-07-09,45
PO-2021-0373,2023-07-09,VS33,GI Wire,6.06,MT,51721.41,2023-07-20,45
PO-2021-0374,2021-07-10,VS21,MS Rods,1.6,MT,76035.76,2021-07-25,15
PO-2021-0375,2021-06-23,VS16,Hex Bars,9.31,MT,73554.9,2021-06-28,15
PO-2021-0376,2022-07-05,VS20,CR Sheets,25.16,MT,49745.04,2022-07-14,21
PO-2021-0377,2022-07-20,VS27,SS Sheets,24.73,MT,50769.1,2022-07-27,21
PO-2021-0378,2022-05-21,VS32,GI Sheets,23.44,MT,55161.71,2022-05-24,45
PO-2021-0379,2023-03-22,VS22,MS Rods,40.4,MT,69715.63,2023-03-30,21
PO-2021-0380,2023-06-01,VS09,SS Sheets,16.71,MT,116045.92,2023-06-07,30
PO-2021-0381,2023-09-09,VS21,MS Sheets,48.26,MT,117654.39,2023-09-16,15
PO-2021-0382,2023-10-03,VS16,MS Flats,19.43,MT,106237.09,2023-10-12,15
PO-2021-0383,2023-01-18,VS08,GI Sheets,30.02,MT,85922.18,2023-01-31,21
PO-2021-0384,2021-02-25,VS30,GI Sheets,22.48,MT,66849.84,2021-03-11,45
PO-2021-0385,2021-05-22,VS27,Structural Steel,7.82,MT,67712.45,2021-05-29,21
PO-2021-0386,2021-11-12,VS28,MS Rods,4.62,MT,119302.55,2021-11-22,15
PO-2021-0387,2023-04-01,VS33,GI Wire,27.64,MT,104304.07,2023-04-09,45
PO-2021-0388,2021-06-24,VS07,HR Coils,33.22,MT,71625.66,2021-07-07,15
PO-2021-0389,2021-04-01,VS26,MS Flats,48.32,MT,77284.17,2021-04-04,21
PO-2021-0390,2021-07-21,VS17,HR Coils,26.02,MT,83909.83,2021-08-02,45
PO-2021-0391,2022-03-29,VS29,Angles & Channels,20.17,MT,102925.67,2022-04-10,30
PO-2021-0392,2023-10-22,VS10,Angles & Channels,49.89,MT,81207.83,2023-10-29,30
PO-2021-0393,2023-05-02,VS06,ERW Pipes,41.73,MT,99761.3,2023-05-10,30
PO-2021-0394,2022-10-01,VS22,Fasteners & Fittings,39.43,MT,84083.61,2022-10-09,21
PO-2021-0395,2023-09-03,VS07,Fasteners & Fittings,36.38,MT,78933.54,2023-09-07,15
PO-2021-0396,2022-09-07,VS03,ERW Pipes,2.11,MT,73560.08,2022-09-11,21
PO-2021-0397,2021-12-03,VS16,Hex Bars,9.55,MT,57010.18,2021-12-14,15
PO-2021-0398,2023-05-24,VS30,HR Coils,40.09,MT,92232.02,2023-05-29,45
PO-2021-0399,2023-06-05,VS26,MS Pipes,37.13,MT,111232.3,2023-06-15,21
PO-2021-0400,2023-05-30,VS25,MS Pipes,35.53,MT,60433.84,2023-06-14,30
PO-2021-0401,2021-05-09,VS07,Spring Steel,10.16,MT,69448.87,2021-05-19,15
PO-2021-0402,2021-08-22,VS17,Structural Steel,26.86,MT,92933.14,2021-09-03,45
PO-2021-0403,2023-03-07,VS26,ERW Pipes,18.05,MT,108413.84,2023-03-19,21
PO-2021-0404,2021-12-20,VS20,SS Pipes,33.93,MT,68488.93,2021-12-26,21
PO-2021-0405,2022-09-18,VS08,MS Sheets,19.29,MT,55601.89,2022-09-27,21
PO-2021-0406,2023-05-07,VS09,MS Rods,21.73,MT,81500.27,2023-05-18,30
PO-2021-0407,2021-12-21,VS11,Structural Steel,15.15,MT,59032.39,2021-12-31,30
PO-2021-0408,2021-04-20,VS23,MS Pipes,24.75,MT,59634.64,2021-04-29,45
PO-2021-0409,2023-11-02,VS32,GI Wire,34.55,MT,76172.28,2023-11-12,45
PO-2021-0410,2023-09-28,VS11,SS Pipes,28.7,MT,104691.07,2023-10-04,30
PO-2021-0411,2022-08-22,VS03,CR Sheets,12.02,MT,69316.28,2022-09-06,21
PO-2021-0412,2023-07-26,VS32,Spring Steel,26.03,MT,87953.55,2023-08-02,45
PO-2021-0413,2023-01-22,VS03,Fasteners & Fittings,27.77,MT,124002.51,2023-01-26,21
PO-2021-0414,2022-05-22,VS20,GI Pipes,23.04,MT,71143.27,2022-05-26,21
PO-2021-0415,2023-06-19,VS08,HR Coils,11.28,MT,100320.97,2023-07-03,21
PO-2021-0416,2022-12-20,VS28,MS Sheets,31.19,MT,103863.7,2022-12-26,15
PO-2021-0417,2021-05-02,VS23,Spring Steel,14.77,MT,85407.64,2021-05-10,45
PO-2021-0418,2022-08-23,VS19,CR Sheets,47.67,MT,86924.37,2022-09-05,30
PO-2021-0419,2021-07-15,VS09,GI Wire,46.02,MT,119436.47,2021-07-28,30
PO-2021-0420,2021-09-17,VS09,HR Coils,8.17,MT,69157.25,2021-09-23,30
PO-2021-0421,2023-03-16,VS32,Square/Rect Tubes,29.29,MT,65153.79,2023-03-25,45
PO-2021-0422,2023-02-08,VS29,SS Pipes,32.05,MT,111009.38,2023-02-12,30
PO-2021-0423,2023-04-06,VS33,CR Sheets,35.04,MT,110798.8,2023-04-16,45
PO-2021-0424,2023-09-27,VS21,MS Pipes,43.58,MT,108537.55,2023-10-01,15
PO-2021-0425,2023-07-28,VS23,SS Pipes,39.99,MT,74828.69,2023-08-06,45
PO-2021-0426,2022-03-10,VS32,CR Sheets,16.82,MT,66269.48,2022-03-21,45
PO-2021-0427,2021-09-25,VS32,MS Flats,44.81,MT,102169.05,2021-09-28,45
PO-2021-0428,2021-07-23,VS30,MS Pipes,7.09,MT,109323.87,2021-08-02,45
PO-2021-0429,2023-07-24,VS01,GI Wire,10.91,MT,96644.39,2023-07-29,15
PO-2021-0430,2022-09-11,VS11,CR Sheets,5.57,MT,72032.65,2022-09-15,30
PO-2021-0431,2023-02-01,VS11,GI Pipes,20.42,MT,67913.19,2023-02-15,30
PO-2021-0432,2022-04-25,VS28,SS Pipes,35.48,MT,45081.47,2022-05-05,15
PO-2021-0433,2021-06-09,VS09,HR Coils,26.45,MT,78380.02,2021-06-12,30
PO-2021-0434,2022-12-05,VS08,GI Wire,35.01,MT,80827.52,2022-12-11,21
PO-2021-0435,2023-02-24,VS06,ERW Pipes,6.06,MT,72567.13,2023-03-03,30
PO-2021-0436,2021-10-08,VS25,Square/Rect Tubes,32.44,MT,95785.28,2021-10-12,30
PO-2021-0437,2023-12-23,VS01,MS Sheets,22.56,MT,99182.4,2024-01-05,15
PO-2021-0438,2021-11-07,VS27,Fasteners & Fittings,43.14,MT,51501.6,2021-11-11,21
PO-2021-0439,2021-10-14,VS08,MS Rods,18.23,MT,77204.16,2021-10-29,21
PO-2021-0440,2021-10-14,VS16,CR Sheets,32.59,MT,63612.53,2021-10-26,15
PO-2021-0441,2022-08-07,VS02,SS Sheets,11.07,MT,90519.52,2022-08-13,21
PO-2021-0442,2023-03-14,VS19,GI Pipes,39.41,MT,108714.69,2023-03-20,30
PO-2021-0443,2023-10-11,VS25,ERW Pipes,12.81,MT,92856.17,2023-10-15,30
PO-2021-0444,2023-12-18,VS01,Angles & Channels,46.76,MT,54898.72,2023-12-30,15
PO-2021-0445,2023-05-12,VS24,Spring Steel,34.46,MT,102204.45,2023-05-27,45
PO-2021-0446,2021-05-30,VS02,SS Pipes,1.68,MT,61180.72,2021-06-02,21
PO-2021-0447,2023-03-27,VS33,SS Sheets,31.8,MT,82578.67,2023-04-05,45
PO-2021-0448,2023-05-18,VS26,SS Pipes,32.39,MT,85324.15,2023-05-23,21
PO-2021-0449,2022-07-23,VS06,SS Sheets,4.87,MT,114069.36,2022-08-07,30
PO-2021-0450,2021-11-15,VS21,MS Rods,29.74,MT,102241.81,2021-11-28,15
PO-2021-0451,2021-05-16,VS20,GI Wire,36.77,MT,108485.11,2021-05-19,21
PO-2021-0452,2022-05-16,VS06,GI Wire,6.68,MT,90922.26,2022-05-19,30
PO-2021-0453,2022-09-26,VS12,ERW Pipes,1.62,MT,57502.52,2022-09-29,15
PO-2021-0454,2021-12-02,VS32,Angles & Channels,26.63,MT,103724.03,2021-12-16,45
PO-2021-0455,2022-06-15,VS11,Angles & Channels,7.22,MT,103584.3,2022-06-22,30
PO-2021-0456,2021-08-30,VS02,MS Flats,40.55,MT,65398.54,2021-09-03,21
PO-2021-0457,2022-06-23,VS05,Structural Steel,23.3,MT,72009.29,2022-07-03,15
PO-2021-0458,2021-12-08,VS24,MS Sheets,13.5,MT,52717.87,2021-12-20,45
PO-2021-0459,2021-08-25,VS15,Hex Bars,1.13,MT,109401.68,2021-08-28,45
PO-2021-0460,2022-05-16,VS03,Structural Steel,18.83,MT,118577.67,2022-05-21,21
PO-2021-0461,2021-03-14,VS27,HR Coils,16.77,MT,76219.24,2021-03-28,21
PO-2021-0462,2022-10-18,VS18,SS Pipes,29.01,MT,53955.07,2022-10-31,30
PO-2021-0463,2021-04-18,VS12,HR Coils,40.41,MT,123350.28,2021-04-27,15
PO-2021-0464,2021-05-22,VS30,SS Sheets,38.9,MT,68302.33,2021-05-26,45
PO-2021-0465,2023-07-25,VS01,Angles & Channels,10.83,MT,87285.51,2023-08-01,15
PO-2021-0466,2022-05-12,VS30,Angles & Channels,29.99,MT,82002.05,2022-05-27,45
PO-2021-0467,2022-02-05,VS16,Square/Rect Tubes,1.31,MT,75752.71,2022-02-11,15
PO-2021-0468,2022-12-11,VS01,MS Flats,1.07,MT,94297.79,2022-12-25,15
PO-2021-0469,2022-09-22,VS07,GI Sheets,26.96,MT,62862.57,2022-10-02,15
PO-2021-0470,2021-05-03,VS10,CR Sheets,5.56,MT,114095.58,2021-05-14,30
PO-2021-0471,2023-04-26,VS24,Fasteners & Fittings,48.75,MT,51367.68,2023-04-30,45
PO-2021-0472,2023-11-02,VS09,MS Rods,4.67,MT,87586.55,2023-11-11,30
PO-2021-0473,2021-09-25,VS16,SS Sheets,13.79,MT,68625.67,2021-10-10,15
PO-2021-0474,2023-03-16,VS21,MS Flats,23.19,MT,62520.84,2023-03-22,15
PO-2021-0475,2021-10-06,VS07,Square/Rect Tubes,6.18,MT,78717.51,2021-10-14,15
PO-2021-0476,2023-04-13,VS08,Spring Steel,18.56,MT,102775.26,2023-04-23,21
PO-2021-0477,2022-09-24,VS30,CR Sheets,42.77,MT,51781.57,2022-10-09,45
PO-2021-0478,2022-09-16,VS03,GI Sheets,41.96,MT,72367.91,2022-09-20,21
PO-2021-0479,2022-05-24,VS23,MS Rods,26.16,MT,95788.75,2022-05-31,45
PO-2021-0480,2021-12-23,VS02,MS Rods,42.88,MT,86696.53,2022-01-03,21
PO-2021-0481,2022-05-27,VS07,Fasteners & Fittings,5.99,MT,104535.73,2022-05-31,15
PO-2021-0482,2021-01-25,VS04,HR Coils,7.41,MT,106775.51,2021-02-02,21
PO-2021-0483,2021-06-22,VS17,SS Pipes,2.07,MT,49835.4,2021-07-05,45
PO-2021-0484,2023-06-28,VS09,SS Pipes,45.35,MT,107201.71,2023-07-06,30
PO-2021-0485,2021-09-08,VS03,Fasteners & Fittings,3.48,MT,118882.27,2021-09-17,21
PO-2021-0486,2023-03-20,VS32,MS Pipes,19.75,MT,76999.8,2023-03-28,45
PO-2021-0487,2022-03-16,VS12,CR Sheets,14.71,MT,115707.06,2022-03-19,15
PO-2021-0488,2022-05-19,VS19,Structural Steel,21.19,MT,89753.72,2022-05-22,30
PO-2021-0489,2021-06-29,VS18,MS Rods,7.72,MT,59959.34,2021-07-14,30
PO-2021-0490,2023-12-13,VS16,Spring Steel,39.95,MT,119205.27,2023-12-28,15
PO-2021-0491,2023-01-06,VS31,Spring Steel,39.29,MT,70802.56,2023-01-18,45
PO-2021-0492,2023-10-26,VS21,MS Rods,14.25,MT,46954.72,2023-11-07,15
PO-2021-0493,2022-03-25,VS02,CR Sheets,3.87,MT,119364.85,2022-04-05,21
PO-2021-0494,2023-01-03,VS15,MS Sheets,5.91,MT,94264.83,2023-01-10,45
PO-2021-0495,2023-12-29,VS04,HR Coils,29.21,MT,118699.85,2024-01-07,21
PO-2021-0496,2022-12-28,VS12,MS Sheets,12.59,MT,71604.34,2023-01-11,15
PO-2021-0497,2023-01-05,VS02,Angles & Channels,47.43,MT,87270.49,2023-01-17,21
PO-2021-0498,2022-01-21,VS32,Spring Steel,16.14,MT,81782.73,2022-01-25,45
PO-2021-0499,2021-04-26,VS15,HR Coils,1.98,MT,80849.17,2021-05-04,45
PO-2021-0500,2022-02-17,VS09,MS Flats,36.13,MT,113908.56,2022-02-25,30
PO-2021-0501,2021-05-02,VS02,Square/Rect Tubes,29.74,MT,113791.81,2021-05-17,21
PO-2021-0502,2021-08-16,VS34,Angles & Channels,48.07,MT,73019.31,2021-08-29,21
PO-2021-0503,2023-03-22,VS07,MS Flats,15.79,MT,55233.88,2023-03-27,15
PO-2021-0504,2023-06-14,VS32,MS Flats,9.54,MT,117655.72,2023-06-28,45
PO-2021-0505,2023-01-01,VS15,MS Sheets,19.54,MT,100049.62,2023-01-08,45
PO-2021-0506,2021-09-18,VS12,MS Pipes,47.49,MT,120798.46,2021-09-27,15
PO-2021-0507,2021-03-08,VS12,MS Flats,46.13,MT,122267.47,2021-03-14,15
PO-2021-0508,2021-08-02,VS32,Square/Rect Tubes,17.23,MT,50835.5,2021-08-10,45
PO-2021-0509,2022-10-17,VS11,SS Pipes,41.26,MT,95251.84,2022-10-31,30
PO-2021-0510,2022-11-19,VS29,MS Pipes,14.0,MT,63715.56,2022-11-23,30
PO-2021-0511,2022-12-19,VS17,ERW Pipes,36.3,MT,48611.06,2022-12-29,45
PO-2021-0512,2023-05-10,VS11,GI Wire,25.16,MT,73403.44,2023-05-21,30
PO-2021-0513,2023-02-08,VS07,Structural Steel,39.65,MT,88354.16,2023-02-23,15
PO-2021-0514,2022-04-07,VS11,Fasteners & Fittings,4.61,MT,108432.19,2022-04-14,30
PO-2021-0515,2021-02-11,VS21,CR Sheets,47.63,MT,50565.03,2021-02-16,15
PO-2021-0516,2023-02-08,VS11,SS Pipes,27.81,MT,112359.31,2023-02-12,30
PO-2021-0517,2022-11-24,VS31,MS Pipes,22.13,MT,94022.64,2022-12-06,45
PO-2021-0518,2023-06-09,VS11,GI Pipes,5.96,MT,60416.29,2023-06-15,30
PO-2021-0519,2023-04-19,VS17,SS Sheets,15.57,MT,52193.69,2023-04-28,45
PO-2021-0520,2023-10-03,VS10,GI Pipes,18.68,MT,77070.45,2023-10-10,30
PO-2021-0521,2023-09-11,VS13,ERW Pipes,2.26,MT,57812.41,2023-09-18,30
PO-2021-0522,2021-06-17,VS31,ERW Pipes,16.11,MT,74810.05,2021-06-27,45
PO-2021-0523,2022-06-27,VS06,Spring Steel,19.99,MT,72826.54,2022-07-06,30
PO-2021-0524,2023-01-27,VS12,Fasteners & Fittings,3.19,MT,81099.75,2023-02-03,15
PO-2021-0525,2022-04-09,VS18,GI Pipes,8.41,MT,97235.32,2022-04-13,30
PO-2021-0526,2021-06-25,VS23,Spring Steel,21.29,MT,101734.27,2021-07-01,45
PO-2021-0527,2021-05-05,VS25,Hex Bars,21.51,MT,85163.58,2021-05-15,30
PO-2021-0528,2022-04-28,VS31,SS Sheets,4.87,MT,112708.29,2022-05-12,45
PO-2021-0529,2021-03-13,VS33,Hex Bars,40.22,MT,95815.12,2021-03-25,45
PO-2021-0530,2021-10-29,VS08,Fasteners & Fittings,9.47,MT,118827.6,2021-11-04,21
PO-2021-0531,2022-01-30,VS09,GI Pipes,21.75,MT,119121.0,2022-02-08,30
PO-2021-0532,2022-02-18,VS10,CR Sheets,16.67,MT,99532.73,2022-03-05,30
PO-2021-0533,2021-05-18,VS06,MS Rods,28.26,MT,86404.06,2021-05-25,30
PO-2021-0534,2023-12-01,VS30,MS Pipes,39.54,MT,91729.34,2023-12-12,45
PO-2021-0535,2023-05-10,VS08,GI Wire,8.33,MT,87494.54,2023-05-22,21
PO-2021-0536,2021-07-25,VS07,ERW Pipes,39.5,MT,110060.65,2021-08-02,15
PO-2021-0537,2023-04-22,VS17,MS Rods,33.08,MT,87901.74,2023-05-02,45
PO-2021-0538,2021-03-18,VS12,CR Sheets,20.75,MT,95023.07,2021-03-31,15
PO-2021-0539,2023-04-03,VS03,MS Rods,44.59,MT,72656.54,2023-04-09,21
PO-2021-0540,2021-04-11,VS31,CR Sheets,44.95,MT,46517.47,2021-04-26,45
PO-2021-0541,2022-09-13,VS20,CR Sheets,42.3,MT,109367.61,2022-09-26,21
PO-2021-0542,2021-07-21,VS15,Square/Rect Tubes,15.72,MT,100779.27,2021-08-05,45
PO-2021-0543,2022-10-20,VS18,GI Wire,30.64,MT,51696.51,2022-10-30,30
PO-2021-0544,2022-03-09,VS27,Structural Steel,38.22,MT,110039.17,2022-03-12,21
PO-2021-0545,2023-11-22,VS11,SS Pipes,16.25,MT,83009.65,2023-11-27,30
PO-2021-0546,2023-12-10,VS02,MS Sheets,10.45,MT,107469.74,2023-12-13,21
PO-2021-0547,2022-05-26,VS03,Fasteners & Fittings,3.48,MT,74909.26,2022-06-01,21
PO-2021-0548,2022-07-16,VS24,Fasteners & Fittings,25.75,MT,92655.74,2022-07-20,45
PO-2021-0549,2021-03-04,VS16,Angles & Channels,24.95,MT,78457.76,2021-03-14,15
PO-2021-0550,2022-12-18,VS23,MS Sheets,42.05,MT,64399.49,2023-01-01,45
PO-2021-0551,2021-07-05,VS19,MS Pipes,19.94,MT,59506.78,2021-07-17,30
PO-2021-0552,2022-03-15,VS15,HR Coils,34.21,MT,65181.27,2022-03-24,45
PO-2021-0553,2023-11-18,VS02,MS Pipes,24.23,MT,54923.56,2023-11-23,21
PO-2021-0554,2021-01-18,VS15,CR Sheets,30.81,MT,115725.37,2021-02-01,45
PO-2021-0555,2022-07-18,VS28,MS Rods,42.73,MT,79424.85,2022-07-24,15
PO-2021-0556,2023-08-14,VS20,Hex Bars,41.39,MT,74786.44,2023-08-18,21
PO-2021-0557,2021-01-16,VS33,Angles & Channels,28.51,MT,89532.94,2021-01-23,45
PO-2021-0558,2022-09-04,VS07,Structural Steel,4.13,MT,119127.07,2022-09-17,15
PO-2021-0559,2022-10-28,VS18,CR Sheets,33.15,MT,116414.08,2022-11-10,30
PO-2021-0560,2022-09-04,VS13,Square/Rect Tubes,26.35,MT,63022.66,2022-09-07,30
PO-2021-0561,2023-04-08,VS21,Square/Rect Tubes,36.34,MT,94155.04,2023-04-15,15
PO-2021-0562,2022-06-16,VS27,MS Rods,20.03,MT,47648.93,2022-06-30,21
PO-2021-0563,2022-01-24,VS22,HR Coils,34.63,MT,92873.52,2022-02-03,21
PO-2021-0564,2023-01-05,VS33,SS Sheets,42.43,MT,108047.9,2023-01-16,45
PO-2021-0565,2022-01-06,VS19,ERW Pipes,24.07,MT,104591.67,2022-01-20,30
PO-2021-0566,2022-01-10,VS22,SS Pipes,11.89,MT,61749.59,2022-01-17,21
PO-2021-0567,2023-05-12,VS22,Angles & Channels,13.77,MT,67053.83,2023-05-16,21
PO-2021-0568,2023-08-22,VS04,SS Pipes,24.14,MT,59590.79,2023-08-26,21
PO-2021-0569,2023-02-21,VS34,SS Sheets,21.24,MT,110313.69,2023-02-26,21
PO-2021-0570,2021-10-09,VS13,MS Flats,21.05,MT,87705.27,2021-10-19,30
PO-2021-0571,2021-10-21,VS21,MS Sheets,39.17,MT,81568.56,2021-11-03,15
PO-2021-0572,2021-12-29,VS21,GI Pipes,1.23,MT,65514.59,2022-01-13,15
PO-2021-0573,2021-12-12,VS11,Structural Steel,39.48,MT,103481.43,2021-12-17,30
