po_id,supplier_id,invoice_date,agreed_payment_days,actual_payment_date,days_late
PO-2021-0449,VS06,2022-07-26,30,2022-08-22,0
PO-2021-0450,VS21,2021-11-18,15,2021-11-30,0
PO-2021-0451,VS20,2021-05-19,21,2021-06-30,24
PO-2021-0452,VS06,2022-05-19,30,2022-06-23,8
PO-2021-0453,VS12,2022-09-29,15,2022-10-11,0
PO-2021-0454,VS32,2021-12-05,45,2022-01-16,0
PO-2021-0455,VS11,2022-06-18,30,2022-07-29,14
PO-2021-0456,VS02,2021-09-02,21,2021-10-03,13
PO-2021-0457,VS05,2022-06-26,15,2022-07-17,9
PO-2021-0458,VS24,2021-12-11,45,2022-01-23,1
PO-2021-0459,VS15,2021-08-28,45,2021-10-27,18
PO-2021-0460,VS03,2022-05-19,21,2022-06-06,0
PO-2021-0461,VS27,2021-03-17,21,2021-04-29,25
PO-2021-0462,VS18,2022-10-21,30,2022-11-14,0
PO-2021-0463,VS12,2021-04-21,15,2021-05-03,0
PO-2021-0464,VS30,2021-05-25,45,2021-07-06,0
PO-2021-0465,VS01,2023-07-28,15,2023-08-09,0
PO-2021-0466,VS30,2022-05-15,45,2022-06-26,0
PO-2021-0467,VS16,2022-02-08,15,2022-02-20,0
PO-2021-0468,VS01,2022-12-14,15,2022-12-28,2
PO-2021-0469,VS07,2022-09-25,15,2022-10-07,0
PO-2021-0470,VS10,2021-05-06,30,2021-05-30,0
PO-2021-0471,VS24,2023-04-29,45,2023-06-10,0
PO-2021-0472,VS09,2023-11-05,30,2023-12-07,5
PO-2021-0473,VS16,2021-09-28,15,2021-10-10,0
PO-2021-0474,VS21,2023-03-19,15,2023-03-31,0
PO-2021-0475,VS07,2021-10-09,15,2021-10-16,0
PO-2021-0476,VS08,2023-04-16,21,2023-05-14,10
PO-2021-0477,VS30,2022-09-27,45,2022-11-27,19
PO-2021-0478,VS03,2022-09-19,21,2022-10-24,17
PO-2021-0479,VS23,2022-05-27,45,2022-07-08,0
PO-2021-0480,VS02,2021-12-26,21,2022-02-04,22
PO-2021-0481,VS07,2022-05-30,15,2022-06-11,0
PO-2021-0482,VS04,2021-01-28,21,2021-02-13,0
PO-2021-0483,VS17,2021-06-25,45,2021-08-10,4
PO-2021-0484,VS09,2023-07-01,30,2023-07-28,0
PO-2021-0485,VS03,2021-09-11,21,2021-10-23,24
PO-2021-0486,VS32,2023-03-23,45,2023-05-04,0
PO-2021-0487,VS12,2022-03-19,15,2022-03-30,0
PO-2021-0488,VS19,2022-05-22,30,2022-06-18,0
PO-2021-0489,VS18,2021-07-02,30,2021-08-07,9
PO-2021-0490,VS16,2023-12-16,15,2024-01-08,11
PO-2021-0491,VS31,2023-01-09,45,2023-03-07,15
PO-2021-0492,VS21,2023-10-29,15,2023-11-23,13
PO-2021-0493,VS02,2022-03-28,21,2022-05-08,23
PO-2021-0494,VS15,2023-01-06,45,2023-03-04,15
PO-2021-0495,VS04,2024-01-01,21,2024-01-22,3
PO-2021-0496,VS12,2022-12-31,15,2023-01-12,0
PO-2021-0497,VS02,2023-01-08,21,2023-02-09,14
PO-2021-0498,VS32,2022-01-24,45,2022-03-08,1
PO-2021-0499,VS15,2021-04-29,45,2021-06-19,9
PO-2021-0500,VS09,2022-02-20,30,2022-03-19,0
PO-2021-0501,VS02,2021-05-05,21,2021-05-24,1
PO-2021-0502,VS34,2021-08-19,21,2021-09-18,12
PO-2021-0503,VS07,2023-03-25,15,2023-04-24,18
PO-2021-0504,VS32,2023-06-17,45,2023-08-20,22
PO-2021-0505,VS15,2023-01-04,45,2023-02-15,0
PO-2021-0506,VS12,2021-09-21,15,2021-10-12,9
PO-2021-0507,VS12,2021-03-11,15,2021-04-17,25
PO-2021-0508,VS32,2021-08-05,45,2021-10-06,20
PO-2021-0509,VS11,2022-10-20,30,2022-12-04,18
PO-2021-0510,VS29,2022-11-22,30,2023-01-12,24
PO-2021-0511,VS17,2022-12-22,45,2023-02-07,5
PO-2021-0512,VS11,2023-05-13,30,2023-06-09,0
PO-2021-0513,VS07,2023-02-11,15,2023-02-23,0
PO-2021-0514,VS11,2022-04-10,30,2022-05-10,3
PO-2021-0515,VS21,2021-02-14,15,2021-03-08,10
PO-2021-0516,VS11,2023-02-11,30,2023-03-16,6
PO-2021-0517,VS31,2022-11-27,45,2023-01-08,0
PO-2021-0518,VS11,2023-06-12,30,2023-07-09,0
PO-2021-0519,VS17,2023-04-22,45,2023-06-27,24
PO-2021-0520,VS10,2023-10-06,30,2023-11-04,2
PO-2021-0521,VS13,2023-09-14,30,2023-10-11,0
PO-2021-0522,VS31,2021-06-20,45,2021-08-02,1
PO-2021-0523,VS06,2022-06-30,30,2022-07-27,0
PO-2021-0524,VS12,2023-01-30,15,2023-02-23,12
PO-2021-0525,VS18,2022-04-12,30,2022-06-01,23
PO-2021-0526,VS23,2021-06-28,45,2021-08-09,0
PO-2021-0527,VS25,2021-05-08,30,2021-06-25,21
PO-2021-0528,VS31,2022-05-01,45,2022-07-03,21
PO-2021-0529,VS33,2021-03-16,45,2021-04-27,0
PO-2021-0530,VS08,2021-11-01,21,2021-11-23,4
PO-2021-0531,VS09,2022-02-02,30,2022-03-16,15
PO-2021-0532,VS10,2022-02-21,30,2022-03-20,0
PO-2021-0533,VS06,2021-05-21,30,2021-06-15,0
PO-2021-0534,VS30,2023-12-04,45,2024-01-15,0
PO-2021-0535,VS08,2023-05-13,21,2023-05-31,0
PO-2021-0536,VS07,2021-07-28,15,2021-08-24,15
PO-2021-0537,VS17,2023-04-25,45,2023-06-12,6
PO-2021-0538,VS12,2021-03-21,15,2021-04-02,0
PO-2021-0539,VS03,2023-04-06,21,2023-05-01,7
PO-2021-0540,VS31,2021-04-14,45,2021-06-11,16
PO-2021-0541,VS20,2022-09-16,21,2022-10-13,9
PO-2021-0542,VS15,2021-07-24,45,2021-09-26,22
PO-2021-0543,VS18,2022-10-23,30,2022-11-14,0
PO-2021-0544,VS27,2022-03-12,21,2022-04-04,5
PO-2021-0545,VS11,2023-11-25,30,2024-01-07,16
PO-2021-0546,VS02,2023-12-13,21,2024-01-20,20
PO-2021-0547,VS03,2022-05-29,21,2022-07-02,16
PO-2021-0548,VS24,2022-07-19,45,2022-09-22,23
PO-2021-0549,VS16,2021-03-07,15,2021-04-08,20
PO-2021-0550,VS23,2022-12-21,45,2023-02-01,0
PO-2021-0551,VS19,2021-07-08,30,2021-08-27,23
PO-2021-0552,VS15,2022-03-18,45,2022-05-05,6
PO-2021-0553,VS02,2023-11-21,21,2023-12-17,8
PO-2021-0554,VS15,2021-01-21,45,2021-03-04,0
PO-2021-0555,VS28,2022-07-21,15,2022-07-30,0
PO-2021-0556,VS20,2023-08-17,21,2023-09-04,0
PO-2021-0557,VS33,2021-01-19,45,2021-03-11,9
PO-2021-0558,VS07,2022-09-07,15,2022-10-04,15
PO-2021-0559,VS18,2022-10-31,30,2022-12-17,20
PO-2021-0560,VS13,2022-09-07,30,2022-10-17,13
PO-2021-0561,VS21,2023-04-11,15,2023-05-18,25
PO-2021-0562,VS27,2022-06-19,21,2022-07-07,0
PO-2021-0563,VS22,2022-01-27,21,2022-02-21,7
PO-2021-0564,VS33,2023-01-08,45,2023-02-15,0
PO-2021-0565,VS19,2022-01-09,30,2022-02-05,0
PO-2021-0566,VS22,2022-01-13,21,2022-02-03,3
PO-2021-0567,VS22,2023-05-15,21,2023-06-02,0
PO-2021-0568,VS04,2023-08-25,21,2023-09-12,0
PO-2021-0569,VS34,2023-02-24,21,2023-04-02,19
PO-2021-0570,VS13,2021-10-12,30,2021-11-08,0
PO-2021-0571,VS21,2021-10-24,15,2021-10-31,0
PO-2021-0572,VS21,2022-01-01,15,2022-01-16,3
PO-2021-0573,VS11,2021-12-15,30,2022-01-29,18
PO-2021-0574,VS28,2023-06-11,15,2023-06-23,0
PO-2021-0575,VS13,2021-03-22,30,2021-05-03,15
PO-2021-0576,VS13,2023-12-27,30,2024-01-23,0
PO-2021-0577,VS23,2022-04-12,45,2022-05-28,4
PO-2021-0578,VS11,2022-09-22,30,2022-11-05,17
PO-2021-0579,VS34,2023-07-26,21,2023-09-05,23
PO-2021-0580,VS32,2022-12-06,45,2023-02-07,21
PO-2021-0581,VS02,2023-04-10,21,2023-04-28,0
PO-2021-0582,VS33,2021-02-17,45,2021-03-31,0
PO-2021-0583,VS25,2021-03-21,30,2021-04-17,0
PO-2021-0584,VS07,2021-04-12,15,2021-04-27,3
PO-2021-0585,VS08,2023-02-21,21,2023-03-11,0
PO-2021-0586,VS20,2021-01-23,21,2021-02-10,0
PO-2021-0587,VS27,2021-10-11,21,2021-11-03,5
PO-2021-0588,VS07,2021-08-25,15,2021-09-30,24
PO-2021-0589,VS13,2023-12-11,30,2024-01-09,2
PO-2021-0590,VS14,2023-10-17,30,2023-11-08,0
PO-2021-0591,VS08,2021-07-05,21,2021-08-15,23
PO-2021-0592,VS07,2021-06-06,15,2021-06-20,2
PO-2021-0593,VS30,2022-06-28,45,2022-09-03,25
PO-2021-0594,VS24,2022-08-22,45,2022-10-03,0
PO-2021-0595,VS01,2021-04-07,15,2021-04-19,0
PO-2021-0596,VS18,2023-06-19,30,2023-07-16,0
PO-2021-0597,VS26,2023-04-04,21,2023-05-11,19
PO-2021-0598,VS11,2023-05-17,30,2023-06-26,13
PO-2021-0599,VS27,2021-08-04,21,2021-08-31,9
PO-2021-0600,VS23,2023-02-20,45,2023-03-30,0
PO-2021-0601,VS31,2021-09-28,45,2021-11-24,15
PO-2021-0602,VS17,2021-05-13,45,2021-07-01,7
PO-2021-0603,VS22,2022-04-07,21,2022-04-25,0
PO-2021-0604,VS16,2023-06-09,15,2023-06-21,0
PO-2021-0605,VS04,2021-11-04,21,2021-12-16,24
PO-2021-0606,VS11,2023-10-16,30,2023-11-08,0
PO-2021-0607,VS04,2022-07-27,21,2022-08-30,16
PO-2021-0608,VS06,2022-04-30,30,2022-06-05,9
PO-2021-0609,VS29,2023-10-21,30,2023-12-05,18
PO-2021-0610,VS07,2021-02-09,15,2021-02-21,0
PO-2021-0611,VS20,2021-07-09,21,2021-07-27,0
PO-2021-0612,VS24,2022-12-03,45,2023-01-14,0
PO-2021-0613,VS24,2023-08-30,45,2023-10-11,0
PO-2021-0614,VS22,2021-01-08,21,2021-01-30,4
PO-2021-0615,VS24,2023-12-09,45,2024-01-15,0
PO-2021-0616,VS07,2023-04-22,15,2023-05-18,14
PO-2021-0617,VS30,2022-03-21,45,2022-05-27,25
PO-2021-0618,VS08,2021-04-09,21,2021-04-27,0
PO-2021-0619,VS32,2021-10-06,45,2021-11-17,0
PO-2021-0620,VS33,2023-09-20,45,2023-11-05,4
PO-2021-0621,VS25,2021-08-04,30,2021-09-15,15
PO-2021-0622,VS18,2022-05-27,30,2022-06-23,0
PO-2021-0623,VS09,2021-10-04,30,2021-10-31,0
PO-2021-0624,VS21,2022-09-08,15,2022-10-11,21
PO-2021-0625,VS23,2022-08-22,45,2022-10-03,0
PO-2021-0626,VS21,2023-11-01,15,2023-12-01,18
PO-2021-0627,VS19,2023-05-08,30,2023-06-04,0
PO-2021-0628,VS10,2023-02-23,30,2023-03-22,0
PO-2021-0629,VS19,2021-11-29,30,2021-12-26,0
PO-2021-0630,VS14,2022-08-31,30,2022-09-27,0
PO-2021-0631,VS25,2022-04-08,30,2022-05-09,4
PO-2021-0632,VS04,2022-08-16,21,2022-09-03,0
PO-2021-0633,VS04,2022-10-06,21,2022-10-28,4
PO-2021-0634,VS15,2023-06-30,45,2023-08-12,1
PO-2021-0635,VS13,2022-02-10,30,2022-03-09,0
PO-2021-0636,VS12,2022-01-21,15,2022-02-06,4
PO-2021-0637,VS09,2022-06-29,30,2022-07-26,0
PO-2021-0638,VS10,2023-08-17,30,2023-09-13,0
PO-2021-0639,VS32,2022-09-12,45,2022-10-24,0
PO-2021-0640,VS15,2023-12-16,45,2024-01-27,0
PO-2021-0641,VS26,2023-05-05,21,2023-05-23,0
PO-2021-0642,VS22,2022-11-14,21,2022-12-18,16
PO-2021-0643,VS31,2023-12-26,45,2024-02-03,0
PO-2021-0644,VS23,2021-08-26,45,2021-10-07,0
PO-2021-0645,VS03,2022-05-18,21,2022-06-25,20
PO-2021-0646,VS17,2023-03-05,45,2023-04-16,0
PO-2021-0647,VS33,2023-02-10,45,2023-03-24,0
PO-2021-0648,VS21,2022-02-02,15,2022-02-25,11
PO-2021-0649,VS01,2024-01-01,15,2024-01-18,5
PO-2021-0650,VS07,2023-05-22,15,2023-06-03,0
PO-2021-0651,VS05,2023-06-14,15,2023-07-15,19
PO-2021-0652,VS05,2021-07-02,15,2021-08-08,25
PO-2021-0653,VS17,2022-04-15,45,2022-06-11,15
PO-2021-0654,VS02,2022-10-13,21,2022-10-31,0
PO-2021-0655,VS03,2021-05-13,21,2021-05-31,0
PO-2021-0656,VS06,2022-09-13,30,2022-10-16,6
PO-2021-0657,VS31,2021-03-08,45,2021-04-24,5
PO-2021-0658,VS10,2022-08-31,30,2022-10-10,13
PO-2021-0659,VS01,2023-02-07,15,2023-02-22,3
PO-2021-0660,VS26,2021-01-14,21,2021-02-25,24
PO-2021-0661,VS14,2022-12-09,30,2023-01-01,0
PO-2021-0662,VS12,2021-11-29,15,2021-12-08,0
PO-2021-0663,VS04,2022-01-10,21,2022-01-30,2
PO-2021-0664,VS17,2021-05-21,45,2021-06-30,0
PO-2021-0665,VS09,2023-01-05,30,2023-02-01,0
PO-2021-0666,VS32,2022-10-16,45,2022-11-25,0
PO-2021-0667,VS24,2021-11-12,45,2021-12-24,0
PO-2021-0668,VS15,2022-05-23,45,2022-07-04,0
PO-2021-0669,VS31,2022-11-14,45,2023-01-05,10
PO-2021-0670,VS12,2021-08-14,15,2021-08-29,3
PO-2021-0671,VS17,2022-02-10,45,2022-03-24,0
PO-2021-0672,VS26,2021-03-08,21,2021-03-27,1
PO-2021-0673,VS10,2023-08-28,30,2023-09-24,0
PO-2021-0674,VS09,2022-08-22,30,2022-09-18,0
PO-2021-0675,VS01,2023-10-29,15,2023-11-10,0
PO-2021-0676,VS33,2021-12-09,45,2022-02-14,25
PO-2021-0677,VS31,2021-10-30,45,2021-12-26,15
PO-2021-0678,VS17,2021-05-12,45,2021-06-23,0
PO-2021-0679,VS25,2023-01-13,30,2023-02-19,10
PO-2021-0680,VS07,2022-10-29,15,2022-11-10,0
PO-2021-0681,VS12,2022-06-27,15,2022-07-10,1
PO-2021-0682,VS34,2021-06-12,21,2021-06-30,0
PO-2021-0683,VS23,2023-04-15,45,2023-06-06,10
PO-2021-0684,VS33,2021-01-17,45,2021-02-28,0
PO-2021-0685,VS14,2022-08-02,30,2022-08-29,0
PO-2021-0686,VS15,2021-09-03,45,2021-10-15,0
PO-2021-0687,VS31,2023-09-11,45,2023-10-28,5
PO-2021-0688,VS16,2021-02-18,15,2021-03-14,12
PO-2021-0689,VS03,2023-11-19,21,2023-12-11,4
PO-2021-0690,VS26,2023-11-28,21,2024-01-03,18
PO-2021-0691,VS14,2021-06-28,30,2021-07-29,4
PO-2021-0692,VS15,2021-12-19,45,2022-02-11,12
PO-2021-0693,VS33,2022-01-11,45,2022-03-12,18
PO-2021-0694,VS15,2021-05-24,45,2021-07-23,18
PO-2021-0695,VS33,2023-12-10,45,2024-02-06,16
PO-2021-0696,VS03,2023-09-05,21,2023-09-28,5
PO-2021-0697,VS01,2021-09-27,15,2021-10-11,2
PO-2021-0698,VS28,2023-12-25,15,2024-01-14,8
PO-2021-0699,VS23,2023-02-23,45,2023-04-06,0
PO-2021-0700,VS06,2022-04-25,30,2022-06-15,24
PO-2021-0701,VS01,2022-01-26,15,2022-02-25,18
PO-2021-0702,VS14,2023-02-11,30,2023-03-23,13
PO-2021-0703,VS17,2022-06-07,45,2022-07-19,0
PO-2021-0704,VS14,2023-03-28,30,2023-04-24,0
PO-2021-0705,VS31,2023-02-01,45,2023-03-13,0
PO-2021-0706,VS09,2023-03-30,30,2023-05-13,17
PO-2021-0707,VS07,2021-12-01,15,2022-01-01,19
PO-2021-0708,VS11,2021-04-20,30,2021-05-17,0
PO-2021-0709,VS31,2021-10-28,45,2021-12-23,14
PO-2021-0710,VS03,2021-06-16,21,2021-07-02,0
PO-2021-0711,VS19,2023-12-07,30,2024-01-03,0
PO-2021-0712,VS29,2023-10-13,30,2023-11-23,14
PO-2021-0713,VS19,2023-12-01,30,2024-01-14,17
PO-2021-0714,VS11,2022-04-23,30,2022-05-20,0
PO-2021-0715,VS18,2021-06-30,30,2021-07-26,0
PO-2021-0716,VS34,2022-02-18,21,2022-03-30,22
PO-2021-0717,VS23,2022-08-09,45,2022-09-20,0
PO-2021-0718,VS30,2022-02-06,45,2022-03-29,9
PO-2021-0719,VS07,2023-11-06,15,2023-11-22,4
PO-2021-0720,VS17,2023-11-21,45,2024-01-07,5
PO-2021-0721,VS25,2023-06-29,30,2023-08-17,22
PO-2021-0722,VS30,2023-08-01,45,2023-09-26,14
PO-2021-0723,VS15,2022-03-31,45,2022-05-12,0
PO-2021-0724,VS17,2021-01-23,45,2021-03-21,15
PO-2021-0725,VS05,2022-12-05,15,2022-12-17,0
PO-2021-0726,VS18,2022-03-27,30,2022-05-14,21
PO-2021-0727,VS13,2023-10-22,30,2023-11-18,0
PO-2021-0728,VS13,2022-04-18,30,2022-05-18,3
PO-2021-0729,VS08,2021-08-10,21,2021-09-07,10
PO-2021-0730,VS03,2021-01-17,21,2021-02-04,0
PO-2021-0731,VS32,2022-07-20,45,2022-09-08,8
PO-2021-0732,VS15,2023-03-29,45,2023-06-01,22
PO-2021-0733,VS33,2021-03-11,45,2021-04-30,8
PO-2021-0734,VS08,2023-07-29,21,2023-08-28,12
PO-2021-0735,VS25,2022-03-11,30,2022-04-07,0
PO-2021-0736,VS17,2022-01-22,45,2022-03-05,0
PO-2021-0737,VS12,2023-01-23,15,2023-03-01,25
PO-2021-0738,VS24,2023-02-05,45,2023-04-01,13
PO-2021-0739,VS07,2022-04-17,15,2022-04-28,0
PO-2021-0740,VS10,2022-02-09,30,2022-03-17,9
PO-2021-0741,VS09,2023-10-24,30,2023-11-20,0
PO-2021-0742,VS17,2022-09-10,45,2022-10-22,0
PO-2021-0743,VS04,2021-12-04,21,2021-12-22,0
PO-2021-0744,VS29,2021-07-20,30,2021-08-26,10
PO-2021-0745,VS23,2022-06-15,45,2022-08-07,11
PO-2021-0746,VS12,2022-02-15,15,2022-02-27,0
PO-2021-0747,VS06,2023-07-08,30,2023-08-13,9
PO-2021-0748,VS22,2021-12-13,21,2021-12-26,0
PO-2021-0749,VS11,2021-06-15,30,2021-07-23,11
PO-2021-0750,VS26,2022-07-05,21,2022-07-22,0
PO-2021-0751,VS29,2023-12-06,30,2024-01-02,0
PO-2021-0752,VS17,2022-04-29,45,2022-06-10,0
PO-2021-0753,VS31,2021-05-14,45,2021-06-27,2
PO-2021-0754,VS07,2021-06-23,15,2021-07-02,0
PO-2021-0755,VS15,2022-09-29,45,2022-12-02,22
PO-2021-0756,VS34,2021-09-29,21,2021-10-18,1
PO-2021-0757,VS30,2023-09-06,45,2023-10-16,0
PO-2021-0758,VS30,2022-01-01,45,2022-02-21,9
PO-2021-0759,VS31,2022-12-16,45,2023-01-23,0
PO-2021-0760,VS27,2023-01-23,21,2023-02-26,16
PO-2021-0761,VS23,2021-10-10,45,2021-11-21,0
PO-2021-0762,VS20,2023-09-08,21,2023-09-23,0
PO-2021-0763,VS01,2022-04-22,15,2022-05-11,7
PO-2021-0764,VS26,2023-06-18,21,2023-07-01,0
PO-2021-0765,VS15,2023-02-17,45,2023-03-31,0
PO-2021-0766,VS19,2022-07-14,30,2022-09-03,24
PO-2021-0767,VS09,2022-01-12,30,2022-02-08,0
PO-2021-0768,VS32,2022-07-15,45,2022-08-31,5
PO-2021-0769,VS12,2021-02-18,15,2021-03-18,16
PO-2021-0770,VS15,2021-01-20,45,2021-03-03,0
PO-2021-0771,VS20,2023-05-14,21,2023-06-23,22
PO-2021-0772,VS22,2021-03-09,21,2021-04-19,23
PO-2021-0773,VS26,2022-07-03,21,2022-08-14,24
PO-2021-0774,VS01,2023-02-24,15,2023-04-02,25
PO-2021-0775,VS16,2023-06-30,15,2023-07-31,19
PO-2021-0776,VS14,2023-12-07,30,2024-01-03,0
PO-2021-0777,VS03,2021-11-24,21,2021-12-12,0
PO-2021-0778,VS13,2022-09-07,30,2022-10-16,12
PO-2021-0779,VS16,2021-08-23,15,2021-09-04,0
PO-2021-0780,VS26,2021-09-06,21,2021-10-08,14
PO-2021-0781,VS10,2023-09-04,30,2023-10-01,0
PO-2021-0782,VS22,2021-07-10,21,2021-08-13,16
PO-2021-0783,VS09,2021-08-11,30,2021-10-02,25
PO-2021-0784,VS29,2022-12-16,30,2023-01-19,7
PO-2021-0785,VS17,2021-10-06,45,2021-11-18,1
PO-2021-0786,VS13,2023-10-04,30,2023-10-26,0
PO-2021-0787,VS11,2022-07-21,30,2022-08-25,8
PO-2021-0788,VS30,2023-01-25,45,2023-03-08,0
PO-2021-0789,VS02,2022-01-18,21,2022-02-06,1
PO-2021-0790,VS25,2021-05-13,30,2021-06-23,14
PO-2021-0791,VS19,2021-11-15,30,2021-12-18,6
PO-2021-0792,VS05,2023-12-11,15,2023-12-23,0
PO-2021-0793,VS07,2022-02-21,15,2022-03-12,7
PO-2021-0794,VS32,2023-03-10,45,2023-05-01,10
PO-2021-0795,VS15,2023-01-24,45,2023-03-27,20
PO-2021-0796,VS06,2023-10-07,30,2023-11-09,6
PO-2021-0797,VS24,2023-05-05,45,2023-06-16,0
PO-2021-0798,VS20,2021-05-28,21,2021-06-30,15
PO-2021-0799,VS15,2021-07-30,45,2021-09-10,0
PO-2021-0800,VS12,2022-05-28,15,2022-06-05,0
PO-2021-0801,VS30,2023-01-07,45,2023-02-14,0
PO-2021-0802,VS33,2023-04-06,45,2023-05-14,0
PO-2021-0803,VS23,2023-06-30,45,2023-08-25,14
PO-2021-0804,VS28,2023-04-28,15,2023-05-10,0
PO-2021-0805,VS17,2023-02-11,45,2023-03-25,0
PO-2021-0806,VS03,2021-01-04,21,2021-02-10,19
PO-2021-0807,VS20,2021-01-17,21,2021-01-31,0
PO-2021-0808,VS33,2022-07-23,45,2022-09-28,25
PO-2021-0809,VS30,2021-03-22,45,2021-05-11,8
PO-2021-0810,VS15,2022-05-30,45,2022-07-15,4
PO-2021-0811,VS05,2022-03-25,15,2022-04-19,13
PO-2021-0812,VS20,2021-07-18,21,2021-08-09,4
PO-2021-0813,VS22,2021-04-28,21,2021-06-07,22
PO-2021-0814,VS01,2022-04-13,15,2022-04-25,0
PO-2021-0815,VS21,2021-11-06,15,2021-11-18,0
PO-2021-0816,VS29,2023-03-19,30,2023-04-15,0
PO-2021-0817,VS10,2023-03-22,30,2023-04-18,0
PO-2021-0818,VS26,2021-04-14,21,2021-05-02,0
PO-2021-0819,VS09,2021-09-28,30,2021-10-25,0
PO-2021-0820,VS34,2022-02-09,21,2022-03-24,25
PO-2021-0821,VS06,2022-10-28,30,2022-12-19,25
PO-2021-0822,VS21,2022-01-29,15,2022-02-10,0
PO-2021-0823,VS23,2021-12-16,45,2022-02-09,13
PO-2021-0824,VS24,2022-02-16,45,2022-03-30,0
PO-2021-0825,VS16,2021-04-25,15,2021-05-05,0
PO-2021-0826,VS08,2022-12-08,21,2023-01-18,23
PO-2021-0827,VS14,2022-03-13,30,2022-05-02,23
PO-2021-0828,VS02,2021-10-20,21,2021-11-15,8
PO-2021-0829,VS11,2022-06-11,30,2022-07-11,3
PO-2021-0830,VS04,2022-07-13,21,2022-08-02,2
PO-2021-0831,VS24,2022-07-13,45,2022-08-24,0
PO-2021-0832,VS15,2023-03-06,45,2023-04-26,9
PO-2021-0833,VS06,2023-09-23,30,2023-11-02,13
PO-2021-0834,VS03,2021-02-17,21,2021-03-24,17
PO-2021-0835,VS11,2023-03-20,30,2023-04-16,0
PO-2021-0836,VS16,2022-09-15,15,2022-09-27,0
PO-2021-0837,VS02,2023-03-07,21,2023-04-03,9
PO-2021-0838,VS09,2023-03-19,30,2023-04-10,0
PO-2021-0839,VS27,2022-04-14,21,2022-05-18,16
PO-2021-0840,VS29,2022-11-09,30,2022-12-09,3
PO-2021-0841,VS09,2022-02-22,30,2022-03-21,0
PO-2021-0842,VS10,2023-06-03,30,2023-07-15,15
PO-2021-0843,VS12,2021-09-03,15,2021-10-03,18
PO-2021-0844,VS27,2022-10-18,21,2022-11-10,5
PO-2021-0845,VS10,2022-07-18,30,2022-08-20,6
PO-2021-0846,VS15,2022-07-04,45,2022-08-31,16
PO-2021-0847,VS09,2023-09-07,30,2023-10-27,23
PO-2021-0848,VS12,2023-02-08,15,2023-02-20,0
PO-2021-0849,VS03,2022-04-12,21,2022-05-17,17
PO-2021-0850,VS15,2023-04-29,45,2023-07-01,21
PO-2021-0851,VS21,2023-10-04,15,2023-10-12,0
PO-2021-0852,VS25,2021-03-30,30,2021-05-21,25
PO-2021-0853,VS03,2023-12-15,21,2024-01-03,1
PO-2021-0854,VS34,2022-05-22,21,2022-06-13,4
PO-2021-0855,VS34,2023-03-08,21,2023-04-04,9
PO-2021-0856,VS30,2022-08-12,45,2022-10-16,23
PO-2021-0857,VS10,2023-11-28,30,2024-01-19,25
PO-2021-0858,VS08,2023-10-26,21,2023-11-14,1
PO-2021-0859,VS26,2021-10-08,21,2021-10-31,5
PO-2021-0860,VS30,2022-02-21,45,2022-04-27,23
PO-2021-0861,VS08,2021-12-05,21,2021-12-26,3
PO-2021-0862,VS34,2021-06-27,21,2021-07-25,10
PO-2021-0863,VS25,2021-11-27,30,2021-12-24,0
PO-2021-0864,VS11,2021-11-07,30,2021-12-03,0
PO-2021-0865,VS20,2022-09-26,21,2022-10-25,11
PO-2021-0866,VS01,2022-02-23,15,2022-03-07,0
PO-2021-0867,VS32,2021-01-15,45,2021-02-26,0
PO-2021-0868,VS29,2023-04-23,30,2023-06-08,19
PO-2021-0869,VS14,2022-07-27,30,2022-08-18,0
PO-2021-0870,VS10,2021-03-20,30,2021-04-16,0
PO-2021-0871,VS06,2022-11-13,30,2023-01-01,22
PO-2021-0872,VS12,2022-08-09,15,2022-08-21,0
PO-2021-0873,VS20,2021-07-13,21,2021-07-31,0
PO-2021-0874,VS05,2023-05-29,15,2023-06-30,20
PO-2021-0875,VS34,2022-11-09,21,2022-12-08,11
PO-2021-0876,VS07,2021-05-03,15,2021-05-15,0
PO-2021-0877,VS28,2022-08-15,15,2022-08-27,0
PO-2021-0878,VS09,2022-12-29,30,2023-02-15,21
PO-2021-0879,VS15,2022-01-07,45,2022-02-13,0
PO-2021-0880,VS08,2023-08-14,21,2023-09-15,14
PO-2021-0881,VS22,2021-04-07,21,2021-04-25,0
PO-2021-0882,VS19,2022-02-20,30,2022-03-29,10
PO-2021-0883,VS01,2022-10-29,15,2022-11-22,12
PO-2021-0884,VS12,2021-03-04,15,2021-03-22,6
PO-2021-0885,VS31,2023-09-12,45,2023-10-24,0
PO-2021-0886,VS22,2023-08-05,21,2023-08-20,0
PO-2021-0887,VS34,2021-04-28,21,2021-05-26,10
PO-2021-0888,VS14,2021-02-11,30,2021-03-13,3
PO-2021-0889,VS10,2021-05-19,30,2021-07-08,23
PO-2021-0890,VS11,2024-01-03,30,2024-02-02,3
PO-2021-0891,VS21,2022-09-27,15,2022-10-09,0
PO-2021-0892,VS29,2023-02-04,30,2023-03-21,18
PO-2021-0893,VS03,2023-02-09,21,2023-03-22,23
PO-2021-0894,VS33,2023-09-19,45,2023-11-17,17
PO-2021-0895,VS20,2023-12-12,21,2023-12-30,0
PO-2021-0896,VS14,2021-10-02,30,2021-10-28,0
PO-2021-0897,VS01,2021-08-29,15,2021-09-10,0
PO-2021-0898,VS22,2021-07-01,21,2021-07-19,0
