gr_id,po_id,receipt_date,quantity_received,quality_grade,rejection_qty,rejection_reason,invoice_amount_billed
GR-2021-0327,PO-2021-0327,2022-05-22,5.89,A,0.0,,282258.23
GR-2021-0328,PO-2021-0328,2021-04-19,20.51,A,0.0,,1295937.57
GR-2021-0329,PO-2021-0329,2021-05-11,49.31,A,0.0,,3108085.62
GR-2021-0330,PO-2021-0330,2022-10-30,15.77,A,0.0,,880206.13
GR-2021-0331,PO-2021-0331,2023-12-16,15.62,B,0.0,,779269.01
GR-2021-0332,PO-2021-0332,2022-01-10,25.15,A,0.0,,2982241.56
GR-2021-0333,PO-2021-0333,2023-02-28,34.9,B,0.0,,2655754.73
GR-2021-0334,PO-2021-0334,2023-02-23,23.4,B,0.05,Dimensional deviation,2735775.88
GR-2021-0335,PO-2021-0335,2021-11-03,28.54,B,0.0,,3358197.9
GR-2021-0336,PO-2021-0336,2024-01-05,12.87,B,0.0,,777228.22
GR-2021-0337,PO-2021-0337,2021-06-17,5.49,A,0.0,,549371.49
GR-2021-0338,PO-2021-0338,2021-04-23,33.82,B,0.0,,3068353.29
GR-2021-0339,PO-2021-0339,2022-01-28,11.22,A,0.0,,1270428.65
GR-2021-0340,PO-2021-0340,2021-02-17,47.89,B,0.0,,2589869.9
GR-2021-0341,PO-2021-0341,2023-09-18,20.38,A,0.0,,1286064.82
GR-2021-0342,PO-2021-0342,2022-08-10,27.04,A,0.0,,1953292.36
GR-2021-0343,PO-2021-0343,2023-01-22,23.69,A,0.0,,2507184.09
GR-2021-0344,PO-2021-0344,2023-09-02,19.06,B,0.0,,1457017.6
GR-2021-0345,PO-2021-0345,2022-04-13,13.76,A,0.0,,1586172.67
GR-2021-0346,PO-2021-0346,2023-05-22,10.13,B,0.07,Dimensional deviation,686906.78
GR-2021-0347,PO-2021-0347,2022-05-27,32.83,B,0.0,,3187704.58
GR-2021-0348,PO-2021-0348,2023-10-06,9.17,A,0.0,,966718.0
GR-2021-0349,PO-2021-0349,2021-10-28,45.87,A,0.0,,3934375.74
GR-2021-0350,PO-2021-0350,2021-05-17,41.72,A,0.0,,2129703.99
GR-2021-0351,PO-2021-0351,2021-04-14,7.68,A,0.0,,714422.28
GR-2021-0352,PO-2021-0352,2021-11-18,25.76,A,0.0,,1881683.49
GR-2021-0353,PO-2021-0353,2023-09-21,1.31,A,0.0,,114012.72
GR-2021-0354,PO-2021-0354,2021-02-15,27.23,A,0.0,,1812169.69
GR-2021-0355,PO-2021-0355,2023-06-14,44.47,B,0.01,Dimensional deviation,4032540.72
GR-2021-0356,PO-2021-0356,2022-02-07,40.65,A,0.0,,2663771.29
GR-2021-0357,PO-2021-0357,2021-06-25,23.45,B,0.0,,1485521.46
GR-2021-0358,PO-2021-0358,2022-04-24,32.94,A,0.0,,3612373.51
GR-2021-0359,PO-2021-0359,2021-03-10,19.56,B,0.0,,1692742.1
GR-2021-0360,PO-2021-0360,2021-02-07,25.34,B,0.0,,1976576.68
GR-2021-0361,PO-2021-0361,2022-11-25,45.71,A,0.0,,2865183.84
GR-2021-0362,PO-2021-0362,2023-09-09,45.94,A,0.0,,4458252.36
GR-2021-0363,PO-2021-0363,2021-03-17,1.72,B,0.04,Dimensional deviation,111436.24
GR-2021-0364,PO-2021-0364,2023-04-05,8.9,A,0.0,,564797.27
GR-2021-0365,PO-2021-0365,2022-11-15,39.61,A,0.0,,3841823.06
GR-2021-0366,PO-2021-0366,2023-10-28,5.75,A,0.0,,361358.53
GR-2021-0367,PO-2021-0367,2022-12-12,2.45,B,0.0,,160473.85
GR-2021-0368,PO-2021-0368,2023-10-07,27.91,A,0.0,,2055712.26
GR-2021-0369,PO-2021-0369,2023-02-22,39.9,A,0.0,,3949173.91
GR-2021-0370,PO-2021-0370,2022-07-17,35.72,A,0.0,,3319501.99
GR-2021-0371,PO-2021-0371,2023-03-16,6.21,A,0.0,,282323.56
GR-2021-0372,PO-2021-0372,2023-07-12,5.96,B,0.0,,309799.21
GR-2021-0373,PO-2021-0373,2023-07-23,6.03,A,0.0,,313431.74
GR-2021-0374,PO-2021-0374,2021-07-25,1.59,A,0.0,,121657.22
GR-2021-0375,PO-2021-0375,2021-06-30,9.29,A,0.0,,684796.12
GR-2021-0376,PO-2021-0376,2022-07-16,24.99,A,0.0,,1251585.21
GR-2021-0377,PO-2021-0377,2022-07-28,24.6,B,0.0,,1255519.84
GR-2021-0378,PO-2021-0378,2022-05-27,23.35,A,0.0,,1292990.48
GR-2021-0379,PO-2021-0379,2023-04-02,40.29,A,0.0,,2816511.45
GR-2021-0380,PO-2021-0380,2023-06-08,16.58,A,0.0,,1939127.32
GR-2021-0381,PO-2021-0381,2023-09-18,47.9,B,0.0,,5678000.86
GR-2021-0382,PO-2021-0382,2023-10-15,19.24,A,0.0,,2064186.66
GR-2021-0383,PO-2021-0383,2023-02-01,29.9,B,0.0,,2579383.84
GR-2021-0384,PO-2021-0384,2021-03-12,22.34,B,0.0,,1502784.4
GR-2021-0385,PO-2021-0385,2021-05-31,7.75,B,0.0,,529511.36
GR-2021-0386,PO-2021-0386,2021-11-25,4.62,A,0.0,,551177.78
GR-2021-0387,PO-2021-0387,2023-04-09,27.59,A,0.0,,2882964.49
GR-2021-0388,PO-2021-0388,2021-07-08,32.94,A,0.0,,2379404.43
GR-2021-0389,PO-2021-0389,2021-04-06,47.95,A,0.0,,3734371.09
GR-2021-0390,PO-2021-0390,2021-08-02,25.85,A,0.0,,2183333.78
GR-2021-0391,PO-2021-0391,2022-04-11,19.99,A,0.0,,2076010.76
GR-2021-0392,PO-2021-0392,2023-10-29,49.4,B,0.0,,4051458.64
GR-2021-0393,PO-2021-0393,2023-05-13,41.58,A,0.0,,4163039.05
GR-2021-0394,PO-2021-0394,2022-10-12,39.35,A,0.0,,3315416.74
GR-2021-0395,PO-2021-0395,2023-09-09,36.1,A,0.0,,2871602.19
GR-2021-0396,PO-2021-0396,2022-09-15,2.01,B,0.03,Dimensional deviation,155211.77
GR-2021-0397,PO-2021-0397,2021-12-17,9.5,A,0.0,,544447.22
GR-2021-0398,PO-2021-0398,2023-06-01,40.0,B,0.0,,3697581.68
GR-2021-0399,PO-2021-0399,2023-06-17,36.95,B,0.0,,4130055.3
GR-2021-0400,PO-2021-0400,2023-06-14,35.34,B,0.0,,2147214.34
GR-2021-0401,PO-2021-0401,2021-05-20,10.1,A,0.0,,705600.52
GR-2021-0402,PO-2021-0402,2021-09-03,26.86,A,0.0,,2496184.14
GR-2021-0403,PO-2021-0403,2023-03-22,17.87,A,0.0,,1956869.81
GR-2021-0404,PO-2021-0404,2021-12-29,33.76,A,0.0,,2323829.39
GR-2021-0405,PO-2021-0405,2022-09-30,19.16,A,0.0,,1072560.46
GR-2021-0406,PO-2021-0406,2023-05-19,21.69,A,0.0,,1771000.87
GR-2021-0407,PO-2021-0407,2022-01-03,15.08,A,0.0,,894340.71
GR-2021-0408,PO-2021-0408,2021-04-29,24.61,B,0.0,,1475957.34
GR-2021-0409,PO-2021-0409,2023-11-15,34.49,A,0.0,,2631752.27
GR-2021-0410,PO-2021-0410,2023-10-06,28.59,A,0.0,,3004633.71
GR-2021-0411,PO-2021-0411,2022-09-10,11.52,B,0.05,Dimensional deviation,833181.69
GR-2021-0412,PO-2021-0412,2023-08-04,25.99,A,0.0,,2289430.91
GR-2021-0413,PO-2021-0413,2023-01-30,26.57,C,0.31,Dimensional deviation,3443549.7
GR-2021-0414,PO-2021-0414,2022-05-28,22.96,B,0.0,,1639140.94
GR-2021-0415,PO-2021-0415,2023-07-06,11.28,A,0.0,,1131620.54
GR-2021-0416,PO-2021-0416,2022-12-28,31.17,A,0.0,,3239508.8
GR-2021-0417,PO-2021-0417,2021-05-10,14.69,B,0.0,,1261470.84
GR-2021-0418,PO-2021-0418,2022-09-13,45.59,B,0.53,Dimensional deviation,4143684.72
GR-2021-0419,PO-2021-0419,2021-07-28,45.96,A,0.0,,5496466.35
GR-2021-0420,PO-2021-0420,2021-09-25,8.14,B,0.0,,565014.73
GR-2021-0421,PO-2021-0421,2023-03-26,29.11,A,0.0,,1908354.51
GR-2021-0422,PO-2021-0422,2023-02-14,31.8,A,0.0,,3557850.63
GR-2021-0423,PO-2021-0423,2023-04-16,35.03,B,0.0,,3882389.95
GR-2021-0424,PO-2021-0424,2023-10-04,43.43,A,0.0,,4730066.43
GR-2021-0425,PO-2021-0425,2023-08-07,39.63,A,0.0,,2992399.31
GR-2021-0426,PO-2021-0426,2022-03-22,16.81,A,0.0,,1114652.65
GR-2021-0427,PO-2021-0427,2021-10-01,44.67,A,0.0,,4578195.13
GR-2021-0428,PO-2021-0428,2021-08-04,7.06,B,0.0,,775106.24
GR-2021-0429,PO-2021-0429,2023-07-30,10.9,A,0.0,,1054390.29
GR-2021-0430,PO-2021-0430,2022-09-17,5.56,A,0.0,,401221.86
GR-2021-0431,PO-2021-0431,2023-02-17,20.41,A,0.0,,1386787.34
GR-2021-0432,PO-2021-0432,2022-05-06,35.43,B,0.0,,1599490.56
GR-2021-0433,PO-2021-0433,2021-06-15,26.33,B,0.0,,2073151.53
GR-2021-0434,PO-2021-0434,2022-12-11,34.75,A,0.0,,2829771.48
GR-2021-0435,PO-2021-0435,2023-03-04,6.02,A,0.0,,439756.81
GR-2021-0436,PO-2021-0436,2021-10-12,32.41,A,0.0,,3107274.48
GR-2021-0437,PO-2021-0437,2024-01-08,22.43,A,0.0,,2237554.94
GR-2021-0438,PO-2021-0438,2021-11-14,42.71,A,0.0,,2221779.02
GR-2021-0439,PO-2021-0439,2021-10-29,18.13,A,0.0,,1407431.84
GR-2021-0440,PO-2021-0440,2021-10-28,32.41,A,0.0,,2073132.35
GR-2021-0441,PO-2021-0441,2022-08-13,11.06,A,0.0,,1002051.09
GR-2021-0442,PO-2021-0442,2023-03-23,37.84,C,0.74,Dimensional deviation,4284445.93
GR-2021-0443,PO-2021-0443,2023-10-16,12.8,A,0.0,,1189487.54
GR-2021-0444,PO-2021-0444,2024-01-01,46.48,A,0.0,,2567064.15
GR-2021-0445,PO-2021-0445,2023-05-28,34.4,B,0.0,,3521965.35
GR-2021-0446,PO-2021-0446,2021-06-05,1.66,A,0.0,,102783.61
GR-2021-0447,PO-2021-0447,2023-04-07,31.6,A,0.0,,2626001.71
GR-2021-0448,PO-2021-0448,2023-05-24,32.26,A,0.0,,2763649.22
GR-2021-0449,PO-2021-0449,2022-08-09,4.85,A,0.0,,555517.78
GR-2021-0450,PO-2021-0450,2021-11-28,29.66,A,0.0,,3040671.43
GR-2021-0451,PO-2021-0451,2021-05-22,36.75,B,0.0,,3988997.49
GR-2021-0452,PO-2021-0452,2022-05-20,6.64,A,0.0,,607360.7
GR-2021-0453,PO-2021-0453,2022-10-03,1.54,B,0.07,Dimensional deviation,93154.08
GR-2021-0454,PO-2021-0454,2021-12-16,26.37,B,0.0,,2762170.92
GR-2021-0455,PO-2021-0455,2022-06-22,7.2,A,0.0,,747878.65
GR-2021-0456,PO-2021-0456,2021-09-03,40.18,A,0.0,,2651910.8
GR-2021-0457,PO-2021-0457,2022-07-06,23.08,A,0.0,,1677816.46
GR-2021-0458,PO-2021-0458,2021-12-23,13.39,A,0.0,,711691.24
GR-2021-0459,PO-2021-0459,2021-08-30,1.13,B,0.0,,123623.9
GR-2021-0460,PO-2021-0460,2022-05-24,18.42,B,0.79,Dimensional deviation,2232817.53
GR-2021-0461,PO-2021-0461,2021-03-28,16.72,B,0.0,,1278196.65
GR-2021-0462,PO-2021-0462,2022-11-01,28.91,A,0.0,,1565236.58
GR-2021-0463,PO-2021-0463,2021-05-04,39.57,C,1.65,Dimensional deviation,4984584.81
GR-2021-0464,PO-2021-0464,2021-05-26,38.81,B,0.0,,2656960.64
GR-2021-0465,PO-2021-0465,2023-08-04,10.77,A,0.0,,945302.07
GR-2021-0466,PO-2021-0466,2022-05-28,29.71,A,0.0,,2459241.48
GR-2021-0467,PO-2021-0467,2022-02-13,1.3,A,0.0,,99236.05
GR-2021-0468,PO-2021-0468,2022-12-28,1.07,A,0.0,,100898.64
GR-2021-0469,PO-2021-0469,2022-10-05,26.92,A,0.0,,1694774.89
GR-2021-0470,PO-2021-0470,2021-05-16,5.54,A,0.0,,634371.42
GR-2021-0471,PO-2021-0471,2023-05-01,48.32,A,0.0,,2504174.4
GR-2021-0472,PO-2021-0472,2023-11-12,4.66,A,0.0,,409029.19
GR-2021-0473,PO-2021-0473,2021-10-13,13.68,A,0.0,,946347.99
GR-2021-0474,PO-2021-0474,2023-03-25,23.15,A,0.0,,1449858.28
GR-2021-0475,PO-2021-0475,2021-10-17,6.14,B,0.0,,486474.21
GR-2021-0476,PO-2021-0476,2023-04-24,18.53,A,0.0,,1907508.83
GR-2021-0477,PO-2021-0477,2022-10-10,42.52,A,0.0,,2214697.75
GR-2021-0478,PO-2021-0478,2022-09-26,40.16,B,1.02,Dimensional deviation,3036557.5
GR-2021-0479,PO-2021-0479,2022-05-31,26.01,A,0.0,,2505833.7
GR-2021-0480,PO-2021-0480,2022-01-06,42.57,A,0.0,,3717547.21
GR-2021-0481,PO-2021-0481,2022-06-01,5.94,B,0.0,,626169.02
GR-2021-0482,PO-2021-0482,2021-02-02,7.39,B,0.0,,791206.53
GR-2021-0483,PO-2021-0483,2021-07-06,2.06,A,0.0,,103159.28
GR-2021-0484,PO-2021-0484,2023-07-07,45.25,B,0.0,,4861597.55
GR-2021-0485,PO-2021-0485,2021-09-24,3.39,B,0.14,Dimensional deviation,413710.3
GR-2021-0486,PO-2021-0486,2023-03-29,19.63,B,0.0,,1520746.05
GR-2021-0487,PO-2021-0487,2022-03-24,14.23,C,0.43,Dimensional deviation,1702050.85
GR-2021-0488,PO-2021-0488,2022-05-30,20.68,B,0.97,Dimensional deviation,1901881.33
GR-2021-0489,PO-2021-0489,2021-07-15,7.71,A,0.0,,462886.1
GR-2021-0490,PO-2021-0490,2023-12-30,39.65,B,0.0,,4762250.54
GR-2021-0491,PO-2021-0491,2023-01-20,39.2,A,0.0,,2781832.58
GR-2021-0492,PO-2021-0492,2023-11-10,14.22,B,0.0,,669104.76
GR-2021-0493,PO-2021-0493,2022-04-08,3.85,A,0.0,,461941.97
GR-2021-0494,PO-2021-0494,2023-01-10,5.87,A,0.0,,557105.15
GR-2021-0495,PO-2021-0495,2024-01-08,28.93,A,0.0,,3467222.62
GR-2021-0496,PO-2021-0496,2023-01-17,12.23,C,0.01,Dimensional deviation,901498.64
GR-2021-0497,PO-2021-0497,2023-01-20,47.18,A,0.0,,4139239.34
GR-2021-0498,PO-2021-0498,2022-01-27,16.09,B,0.0,,1319973.26
GR-2021-0499,PO-2021-0499,2021-05-04,1.98,A,0.0,,160081.36
GR-2021-0500,PO-2021-0500,2022-02-26,36.05,B,0.0,,4115516.27
GR-2021-0501,PO-2021-0501,2021-05-20,29.72,A,0.0,,3384168.43
GR-2021-0502,PO-2021-0502,2021-08-30,48.03,B,0.0,,3510038.23
GR-2021-0503,PO-2021-0503,2023-03-27,15.74,A,0.0,,872142.97
GR-2021-0504,PO-2021-0504,2023-06-30,9.54,A,0.0,,1122435.57
GR-2021-0505,PO-2021-0505,2023-01-11,19.38,A,0.0,,1954969.57
GR-2021-0506,PO-2021-0506,2021-10-04,46.49,B,0.92,Dimensional deviation,5736718.87
GR-2021-0507,PO-2021-0507,2021-03-17,44.09,B,1.12,Dimensional deviation,5640198.39
GR-2021-0508,PO-2021-0508,2021-08-10,17.09,A,0.0,,875895.67
GR-2021-0509,PO-2021-0509,2022-11-02,41.12,B,0.0,,3930090.92
GR-2021-0510,PO-2021-0510,2022-11-26,13.93,A,0.0,,892017.84
GR-2021-0511,PO-2021-0511,2023-01-01,36.29,B,0.0,,1764581.48
GR-2021-0512,PO-2021-0512,2023-05-22,25.06,A,0.0,,1846830.55
GR-2021-0513,PO-2021-0513,2023-02-26,39.59,A,0.0,,3503242.44
GR-2021-0514,PO-2021-0514,2022-04-16,4.57,B,0.0,,499872.4
GR-2021-0515,PO-2021-0515,2021-02-17,47.28,A,0.0,,2408412.38
GR-2021-0516,PO-2021-0516,2023-02-14,27.72,A,0.0,,3124712.41
GR-2021-0517,PO-2021-0517,2022-12-06,22.01,A,0.0,,2080721.02
GR-2021-0518,PO-2021-0518,2023-06-18,5.96,A,0.0,,360081.09
GR-2021-0519,PO-2021-0519,2023-04-28,15.45,B,0.0,,812655.75
GR-2021-0520,PO-2021-0520,2023-10-13,18.52,A,0.0,,1439676.01
GR-2021-0521,PO-2021-0521,2023-09-21,2.26,A,0.0,,130656.05
GR-2021-0522,PO-2021-0522,2021-06-30,15.97,A,0.0,,1205189.91
GR-2021-0523,PO-2021-0523,2022-07-08,19.98,A,0.0,,1455802.53
GR-2021-0524,PO-2021-0524,2023-02-06,3.05,C,0.12,Dimensional deviation,258708.2
GR-2021-0525,PO-2021-0525,2022-04-13,8.36,A,0.0,,817749.04
GR-2021-0526,PO-2021-0526,2021-07-01,21.24,B,0.0,,2165922.61
GR-2021-0527,PO-2021-0527,2021-05-16,21.42,A,0.0,,1831868.61
GR-2021-0528,PO-2021-0528,2022-05-14,4.87,B,0.0,,548889.37
GR-2021-0529,PO-2021-0529,2021-03-26,40.02,A,0.0,,3853684.13
GR-2021-0530,PO-2021-0530,2021-11-05,9.45,A,0.0,,1125297.37
GR-2021-0531,PO-2021-0531,2022-02-11,21.68,B,0.0,,2590881.75
GR-2021-0532,PO-2021-0532,2022-03-06,16.52,B,0.0,,1659210.61
GR-2021-0533,PO-2021-0533,2021-05-28,28.04,A,0.0,,2441778.74
GR-2021-0534,PO-2021-0534,2023-12-14,39.45,A,0.0,,3626978.1
GR-2021-0535,PO-2021-0535,2023-05-24,8.26,A,0.0,,728829.52
GR-2021-0536,PO-2021-0536,2021-08-05,39.16,A,0.0,,4347395.67
GR-2021-0537,PO-2021-0537,2023-05-05,33.03,B,0.0,,2907789.56
GR-2021-0538,PO-2021-0538,2021-04-03,20.05,C,0.25,Dimensional deviation,1971728.7
GR-2021-0539,PO-2021-0539,2023-04-14,43.27,C,0.35,Dimensional deviation,3239755.12
GR-2021-0540,PO-2021-0540,2021-04-29,44.84,A,0.0,,2090960.28
GR-2021-0541,PO-2021-0541,2022-09-29,42.02,A,0.0,,4626249.9
GR-2021-0542,PO-2021-0542,2021-08-07,15.62,A,0.0,,1584250.12
GR-2021-0543,PO-2021-0543,2022-10-30,30.34,A,0.0,,1583981.07
GR-2021-0544,PO-2021-0544,2022-03-12,37.85,A,0.0,,4205697.08
GR-2021-0545,PO-2021-0545,2023-11-29,16.2,A,0.0,,1348906.81
GR-2021-0546,PO-2021-0546,2023-12-14,10.36,A,0.0,,1123058.78
GR-2021-0547,PO-2021-0547,2022-06-08,3.31,B,0.03,Dimensional deviation,260684.22
GR-2021-0548,PO-2021-0548,2022-07-23,25.53,A,0.0,,2385885.31
GR-2021-0549,PO-2021-0549,2021-03-16,24.71,B,0.0,,1957521.11
GR-2021-0550,PO-2021-0550,2023-01-02,41.63,A,0.0,,2707998.55
GR-2021-0551,PO-2021-0551,2021-07-24,19.03,B,0.78,Dimensional deviation,1186565.19
GR-2021-0552,PO-2021-0552,2022-03-25,34.21,A,0.0,,2229851.25
GR-2021-0553,PO-2021-0553,2023-11-24,24.13,A,0.0,,1330797.86
GR-2021-0554,PO-2021-0554,2021-02-02,30.76,B,0.0,,3565498.65
GR-2021-0555,PO-2021-0555,2022-07-24,42.67,A,0.0,,3393823.84
GR-2021-0556,PO-2021-0556,2023-08-21,41.27,A,0.0,,3095410.75
GR-2021-0557,PO-2021-0557,2021-01-23,28.35,A,0.0,,2552584.12
GR-2021-0558,PO-2021-0558,2022-09-20,4.12,A,0.0,,491994.8
GR-2021-0559,PO-2021-0559,2022-11-12,32.82,A,0.0,,3859126.75
GR-2021-0560,PO-2021-0560,2022-09-07,26.15,A,0.0,,1660647.09
GR-2021-0561,PO-2021-0561,2023-04-17,36.0,A,0.0,,3421594.15
GR-2021-0562,PO-2021-0562,2022-07-03,19.85,A,0.0,,954408.07
GR-2021-0563,PO-2021-0563,2022-02-05,34.48,A,0.0,,3216210.0
GR-2021-0564,PO-2021-0564,2023-01-16,42.3,A,0.0,,4584472.4
GR-2021-0565,PO-2021-0565,2022-01-28,23.4,B,0.65,Dimensional deviation,2517521.5
GR-2021-0566,PO-2021-0566,2022-01-19,11.86,A,0.0,,734202.63
GR-2021-0567,PO-2021-0567,2023-05-19,13.69,A,0.0,,923331.24
GR-2021-0568,PO-2021-0568,2023-08-29,24.1,A,0.0,,1438521.67
GR-2021-0569,PO-2021-0569,2023-02-26,21.15,A,0.0,,2343062.78
GR-2021-0570,PO-2021-0570,2021-10-19,20.86,A,0.0,,1846195.93
GR-2021-0571,PO-2021-0571,2021-11-05,39.1,B,0.0,,3195040.5
GR-2021-0572,PO-2021-0572,2022-01-16,1.23,B,0.0,,80582.95
GR-2021-0573,PO-2021-0573,2021-12-20,39.12,B,0.0,,4085446.86
GR-2021-0574,PO-2021-0574,2023-06-12,21.83,A,0.0,,1779326.54
GR-2021-0575,PO-2021-0575,2021-04-05,47.25,B,0.0,,5320867.82
GR-2021-0576,PO-2021-0576,2023-12-31,34.06,A,0.0,,3142771.92
GR-2021-0577,PO-2021-0577,2022-04-21,7.27,B,0.0,,539969.24
GR-2021-0578,PO-2021-0578,2022-09-27,41.36,B,0.0,,2786897.08
GR-2021-0579,PO-2021-0579,2023-07-31,17.49,A,0.0,,1958545.78
GR-2021-0580,PO-2021-0580,2022-12-20,37.73,B,0.0,,2166149.98
GR-2021-0581,PO-2021-0581,2023-04-13,11.98,B,0.0,,1425202.86
GR-2021-0582,PO-2021-0582,2021-03-03,6.99,A,0.0,,691282.82
GR-2021-0583,PO-2021-0583,2021-03-31,38.77,B,0.0,,3558404.92
GR-2021-0584,PO-2021-0584,2021-04-20,3.35,A,0.0,,180379.05
GR-2021-0585,PO-2021-0585,2023-02-24,13.26,A,0.0,,1306424.81
GR-2021-0586,PO-2021-0586,2021-01-28,33.36,A,0.0,,3164413.47
GR-2021-0587,PO-2021-0587,2021-10-18,26.03,A,0.0,,2380904.01
GR-2021-0588,PO-2021-0588,2021-09-01,10.7,B,0.0,,643598.28
GR-2021-0589,PO-2021-0589,2023-12-12,35.26,A,0.0,,2381858.03
GR-2021-0590,PO-2021-0590,2023-10-27,17.2,A,0.0,,777532.02
GR-2021-0591,PO-2021-0591,2021-07-13,8.31,A,0.0,,430094.02
GR-2021-0592,PO-2021-0592,2021-06-12,32.54,A,0.0,,2581378.99
GR-2021-0593,PO-2021-0593,2022-06-28,5.87,B,0.0,,342224.55
GR-2021-0594,PO-2021-0594,2022-09-06,21.68,B,0.0,,1174256.72
GR-2021-0595,PO-2021-0595,2021-04-15,33.19,A,0.0,,1935912.07
GR-2021-0596,PO-2021-0596,2023-06-21,19.1,A,0.0,,1361762.89
GR-2021-0597,PO-2021-0597,2023-04-13,14.31,A,0.0,,1058658.41
GR-2021-0598,PO-2021-0598,2023-05-21,7.46,A,0.0,,745111.42
GR-2021-0599,PO-2021-0599,2021-08-07,39.93,B,0.0,,3864902.24
GR-2021-0600,PO-2021-0600,2023-03-05,43.08,A,0.0,,4802808.6
GR-2021-0601,PO-2021-0601,2021-09-30,6.49,B,0.0,,495276.47
GR-2021-0602,PO-2021-0602,2021-05-21,1.6,A,0.0,,177301.12
GR-2021-0603,PO-2021-0603,2022-04-11,26.63,B,0.0,,2597583.67
GR-2021-0604,PO-2021-0604,2023-06-16,17.76,A,0.0,,1717255.73
GR-2021-0605,PO-2021-0605,2021-11-13,32.36,A,0.0,,1846713.46
GR-2021-0606,PO-2021-0606,2023-10-24,37.77,A,0.0,,2611377.96
GR-2021-0607,PO-2021-0607,2022-08-02,11.8,A,0.0,,1110593.21
GR-2021-0608,PO-2021-0608,2022-05-01,22.67,A,0.0,,2003250.41
GR-2021-0609,PO-2021-0609,2023-11-03,6.81,A,0.0,,561306.46
GR-2021-0610,PO-2021-0610,2021-02-09,21.17,B,0.0,,1839838.4
GR-2021-0611,PO-2021-0611,2021-07-17,28.32,A,0.0,,2686403.69
GR-2021-0612,PO-2021-0612,2022-12-09,40.76,B,0.0,,4442359.45
GR-2021-0613,PO-2021-0613,2023-09-05,6.53,B,0.0,,671843.91
GR-2021-0614,PO-2021-0614,2021-01-13,41.36,A,0.0,,4888073.2
GR-2021-0615,PO-2021-0615,2023-12-11,3.21,B,0.0,,185689.75
GR-2021-0616,PO-2021-0616,2023-04-29,30.62,A,0.0,,1826903.96
GR-2021-0617,PO-2021-0617,2022-03-29,35.9,A,0.0,,1917337.37
GR-2021-0618,PO-2021-0618,2021-04-17,23.35,B,0.0,,2088141.8
GR-2021-0619,PO-2021-0619,2021-10-15,26.88,B,0.0,,1312871.06
GR-2021-0620,PO-2021-0620,2023-09-23,34.71,B,0.0,,2025029.57
GR-2021-0621,PO-2021-0621,2021-08-15,25.62,A,0.0,,1897937.29
GR-2021-0622,PO-2021-0622,2022-06-04,47.84,B,0.0,,5679682.87
GR-2021-0623,PO-2021-0623,2021-10-15,30.44,B,0.0,,3402453.84
GR-2021-0624,PO-2021-0624,2022-09-19,31.96,A,0.0,,1922133.76
GR-2021-0625,PO-2021-0625,2022-08-26,48.96,B,0.0,,4602505.6
GR-2021-0626,PO-2021-0626,2023-11-13,38.09,A,0.0,,3336906.65
GR-2021-0627,PO-2021-0627,2023-05-16,38.87,B,1.12,Dimensional deviation,3556337.09
GR-2021-0628,PO-2021-0628,2023-03-08,33.52,B,0.0,,2030152.29
GR-2021-0629,PO-2021-0629,2021-12-18,7.76,C,0.09,Dimensional deviation,421887.04
GR-2021-0630,PO-2021-0630,2022-09-03,2.57,B,0.0,,273614.08
GR-2021-0631,PO-2021-0631,2022-04-21,25.98,A,0.0,,2728016.02
GR-2021-0632,PO-2021-0632,2022-08-29,19.93,B,0.0,,2333885.47
GR-2021-0633,PO-2021-0633,2022-10-20,37.39,A,0.0,,2255068.86
GR-2021-0634,PO-2021-0634,2023-07-11,37.66,A,0.0,,3267853.32
GR-2021-0635,PO-2021-0635,2022-02-14,22.85,A,0.0,,2730269.41
GR-2021-0636,PO-2021-0636,2022-01-28,6.59,B,0.25,Dimensional deviation,342290.87
GR-2021-0637,PO-2021-0637,2022-07-06,29.52,A,0.0,,1899418.34
GR-2021-0638,PO-2021-0638,2023-08-20,8.52,B,0.0,,590252.54
GR-2021-0639,PO-2021-0639,2022-09-17,18.49,A,0.0,,1925533.78
GR-2021-0640,PO-2021-0640,2023-12-20,26.31,B,0.0,,2756228.0
GR-2021-0641,PO-2021-0641,2023-05-16,18.11,B,0.0,,2015936.25
GR-2021-0642,PO-2021-0642,2022-11-25,15.38,B,0.0,,1789443.32
GR-2021-0643,PO-2021-0643,2023-12-26,41.14,B,0.0,,4904675.19
GR-2021-0644,PO-2021-0644,2021-09-07,12.7,A,0.0,,1190710.43
GR-2021-0645,PO-2021-0645,2022-05-25,19.15,B,0.88,Dimensional deviation,2144321.93
GR-2021-0646,PO-2021-0646,2023-03-15,36.26,B,0.0,,1708726.36
GR-2021-0647,PO-2021-0647,2023-02-20,22.69,B,0.0,,1102434.9
GR-2021-0648,PO-2021-0648,2022-02-16,5.03,A,0.0,,262549.55
GR-2021-0649,PO-2021-0649,2024-01-06,11.29,A,0.0,,1044779.97
GR-2021-0650,PO-2021-0650,2023-06-03,27.09,A,0.0,,2672251.17
GR-2021-0651,PO-2021-0651,2023-06-14,2.16,A,0.0,,213332.66
GR-2021-0652,PO-2021-0652,2021-07-06,9.72,A,0.0,,621040.93
GR-2021-0653,PO-2021-0653,2022-04-22,19.87,A,0.0,,1846248.46
GR-2021-0654,PO-2021-0654,2022-10-23,33.82,B,0.0,,2892976.59
